1	0.021499860087678388
2	0.04826975095606753
3	0.06823057550601623
4	0.08520660386158008
5	0.09616640238783696
6	0.10624008954388584
7	0.11957839753754314
8	0.1309579330286354
9	0.1414979945900569
10	0.1530640798432982
11	0.1656561887883593
12	0.1726518048689488
13	0.18505736405186082
14	0.19876877156981626
15	0.20851599664210427
16	0.2205950937412555
17	0.22894319559742562
18	0.2395298945993844
19	0.24647887323943662
20	0.2594907191493331
21	0.272409290178155
22	0.28252961477474114
23	0.2886857569256599
24	0.29983210521406584
25	0.31004570469172654
26	0.31941983023971643
27	0.3198395672045518
28	0.3330379628765973
29	0.34115287753008117
30	0.33644249603581755
31	0.3536517115940677
32	0.3617199888070143
33	0.3709075645928551
34	0.3696949911388863
35	0.3754780337655069
36	0.38312657401361816
37	0.3876037683051954
38	0.3924540621210708
39	0.3946926592668594
40	0.40611883219848893
41	0.4047663464229083
42	0.4128346236358549
43	0.41782482977334207
44	0.42099617572987597
45	0.4196436899542953
46	0.428271616453689
47	0.4371793675963063
48	0.4327488107452663
49	0.44277586046077794
50	0.4343811211640705
51	0.44095700027982465
52	0.4470198675496689
53	0.446693405465908
54	0.4490252774927712
55	0.45140378696017164
56	0.45541460684637625
57	0.4544352205950937
58	0.4526163604141405
59	0.451823523925007
60	0.4603581755433262
61	0.4599384385784908
62	0.4659080309672605
63	0.4591922395298946
64	0.4688928271616454
65	0.46823990299412366
66	0.46823990299412366
67	0.4717843484749557
68	0.46474209495382895
69	0.4643689954295308
70	0.46777352858875104
71	0.4635295214998601
72	0.46091782482977334
73	0.46408917078630724
74	0.4653950191213506
75	0.4548549575599291
76	0.46007835090010263
77	0.4598451636974163
78	0.4602182632217144
79	0.45009793862512826
80	0.4497714765413674
81	0.45900568976774553
82	0.45583434381121163
83	0.4555078817274508
84	0.45098404999533626
85	0.4492584646954575
86	0.44030407611230293
87	0.43689954295308275
88	0.4378789292043653
89	0.43372819699654885
90	0.43713273015576903
91	0.43270217330472904
92	0.4286913534185244
93	0.422954948232441
94	0.4206230762055778
